Tweet ID,Tweet created date,Tweet,Retweet count,Tweet source,User ID,User location,User follower,User name,Friends count,Status count,Language,Tweeted date
8.42E+17,Thu Mar 16 16:19:28 +0000 2017,berozgar symbiosis sims chokra khojta naukri..delhi bangalore mae..hmmm.. #motog5plus,0,Mobile Web (M5),3164929730,Delhi,None,LandemLand,638,9708,en,16-03-2017
8.42E+17,Thu Mar 16 16:20:00 +0000 2017,Buy #motog5plus at Rs 16 999 | Last few hours left for Launch Day Offers. #Flipkart https://t.co/6o4ccxkgc3 https://t.co/K055JJ3T01,0,Buffer,3013103874,Chennai,None,FlashSaleTricks,2150,10260,en,16-03-2017
8.42E+17,Thu Mar 16 16:20:07 +0000 2017,I  Moto phone because  of its unique style but now Moto start copying Apple  new features are cOol but just cop... https://t.co/z4WxhIYgWe,0,Twitter for Android,7.02E+17,Meerut  India,None,KillERAksHuN1,134,507,en,16-03-2017
8.42E+17,Thu Mar 16 16:20:13 +0000 2017,RT @Moto_IND: #Uncompromise on everything that you want in a phone with the #motog5plus. Starting at Rs.14 999  only on @Flipkart. https://...,0,Twitter for Android,214840359,India ,None,ennui121,609,3936,en,16-03-2017
8.42E+17,Thu Mar 16 16:20:53 +0000 2017,#EVMBahanaBrigade #IslamicTerrorPush  BUY Levi s Men T shirt very reasonable rate  https://t.co/MElzOKRd8c,0,Twitter for Android,7.89E+17,New Delhi  India,None,TeamLokeshKumri,37,899,en,16-03-2017
8.42E+17,Thu Mar 16 16:20:58 +0000 2017,Rate BAAHUBALI2 TRAILER #Baahubali2trailer #BoycottHawaii #BeforeTheInternetExisted #WendysBracket #MillennialDisney #MotoG5Plus #IndvAus,0,Twitter for Android,2918770094,lakshmi nagar erode,None,Bharathsupergbk,1450,31668,en,16-03-2017
8.42E+17,Thu Mar 16 16:21:17 +0000 2017,@Flipkart  Invited all my friends  Gave my best team hope i win this time.    #MotoG5Plus #CrazyForMotoG5Plus https://t.co/u9hEEFqH7f,0,Twitter for Android,206071462,Mumbai  India,None,yashvig009,987,35624,en,16-03-2017
8.42E+17,Thu Mar 16 16:21:52 +0000 2017,RT @advaith11yo: who is the best #young bollywood actor #RanbirKapoor #RanveerSingh #varundhawan #SidharthMalhotra #Baahubali2trailer #hond...,0,Twitter for Android,7.35E+17,Karachi  Pakistan,None,DuaaArshad1,142,13583,en,16-03-2017
8.42E+17,Thu Mar 16 16:22:50 +0000 2017,What an ugly #MotoG5Plus ad on @timesofindia today..yuk https://t.co/bfygRSjOe6,0,Twitter for Android,15600886,Bangalore,None,jaiber,56,330,en,16-03-2017
8.42E+17,Thu Mar 16 16:23:00 +0000 2017,RT @advaith11yo: who is the best #young bollywood actor #RanbirKapoor #RanveerSingh #varundhawan #SidharthMalhotra #Baahubali2trailer #hond...,0,Twitter for Android,7.11E+17,Uttar Pradesh  India,None,Sarthakg18,101,21878,en,16-03-2017
