twt_id,twt_created_at,twt_text,twt_rt_count,twt_source,twt_user_id,twt_user_location,twt_user_following,twt_user_screen_name,twt_user_friends_count,twt_user_statuses_count,twt_user_lang,twt_user_created_at
844912617290448896,Thu Mar 23 14:04:00 +0000 2017,This is how #Brexit created an opportunity for #alternativelenders to support #SMEs (via //t.co/69PFPJtZjq,0,,4869751029,London  England,None,nucleusfinance,92,778,en,23-03-2017
844912621740548101,Thu Mar 23 14:04:01 +0000 2017,@almurray The #Brexit version of Cabaret begins There's no business... then stops.,0,,96316862,A foreigner  almost everywhere,None,ISayPorter,942,18248,en,23-03-2017
844912630578008064,Thu Mar 23 14:04:03 +0000 2017,  Unite for Europe - National March to Parliament  March 25th 2017 #Brexit #London ...,0,,786251337893748736,UK,None,daviddi67113613,189,6194,en-gb,23-03-2017
844912675360559104,Thu Mar 23 14:04:14 +0000 2017,  /...,0,,1114134571,Bodiam  East Sussex,None,AngelaEveritt2,445,990,en,23-03-2017
844912681358286848,Thu Mar 23 14:04:15 +0000 2017,  Scottish Euroscepticism: More Scots feel more British than 'European'  per Survey.   #Brexit #ScotRef ...,0,,2720800094,Kuala Lumpur Malaysia ,None,cheezra_pritivi,155,4396,en,23-03-2017
844912689721872384,Thu Mar 23 14:04:17 +0000 2017,  Brussels trying to scare Brits into thinking London Could lose 30K jobs to #Brexit ,0,,93416047,Joao Pessoa-PB,None,GiovanniMeirele,31237,40074,pt,23-03-2017
844912691688935428,Thu Mar 23 14:04:18 +0000 2017,  Unite for Europe - National March to Parliament  March 25th 2017 #Brexit #London ...,0,,352549747,london,None,comefollowcath,4491,245853,en,23-03-2017
844912704217370624,Thu Mar 23 14:04:21 +0000 2017,  Sojusz z UK bedzie dla Polski samobojstwem w UE. #Kaczynski widzi siebie w roli lokaja Anglikow  w Brukseli bedzie... ,0,,4471303037,Wabrzych  Polska,None,DanielSleboda,2197,32477,pl,23-03-2017
844912709216952321,Thu Mar 23 14:04:22 +0000 2017,  Major cracks appear in the #EU as Poland looks set to reject the post #Brexit vision ,0,,85124897,north pole,None,Chris1Goff,97,1175,en,23-03-2017
844912711314161664,Thu Mar 23 14:04:22 +0000 2017,//t.co/N5NIm2g2gW,0,,386571098,Cardiff,None,Cardiffuninews,579,7463,en,23-03-2017
844912723133632515,Thu Mar 23 14:04:25 +0000 2017,  Good stuff  but as there was an #EURef people must now have final say on plan v #remain. #brexit ,0,,3259375172,UK,None,dotdotdot17345,506,25550,en,23-03-2017
844912752502214660,Thu Mar 23 14:04:32 +0000 2017,  Philip Hammond confirms that billions will go into #Brexit reserve rather than the #NHS ,0,,118704431,Reading  UK,None,HenstridgeSJ,531,25527,en,23-03-2017
844912757208174592,Thu Mar 23 14:04:33 +0000 2017,  Unite for Europe - National March to Parliament  March 25th 2017 #Brexit #London ...,0,,144299276,Spalding,None,xpressanny,1742,65977,en,23-03-2017
844912769627385856,Thu Mar 23 14:04:36 +0000 2017,  Yes: keep making it clear that the march on 25 March is STOP #BREXIT. There are no hard &amp; soft Brexits  there's onl... ,0,,796330950204555264,Pale Blue Dot,None,Mito1071,1025,3136,en,23-03-2017
844912786878685190,Thu Mar 23 14:04:40 +0000 2017,#Trump and #Brexit with The Economist's Marc Levinson. ,0,,3013828828,Melbourne and Singapore,None,CollCampus,667,7025,en,23-03-2017
844912796735295490,Thu Mar 23 14:04:43 +0000 2017,  Then UK sends a huge amount of money to the EU No we don't! We make billions in trade back though! #Brexit #LeaveL... https://...,0,,3039766773,Manchester  England,None,viki_hooton,84,126,en,23-03-2017
844912798325002240,Thu Mar 23 14:04:43 +0000 2017,  VIDEO  L'immigration massive est voulue par les technocrates de Bruxelles. #Schengen est un echec t... ,0,,2340405962,Kaboul,None,hugoengel4,4539,149845,fr,23-03-2017
844912811205574656,Thu Mar 23 14:04:46 +0000 2017,  Loretta Plead The Fifth Lynch SIGNED Off On #TheHammer #MAGA #LockHerUp #pedogate #AmericaFirst #ObamaGate... ,0,,26792683,San Diego  CA,None,Rich91754,1507,4325,en,23-03-2017
844912816226209795,Thu Mar 23 14:04:47 +0000 2017,  Euratom is betrayed for the sake of hard Brexit  risking our nuclear industry via //t....,0,,187516575,England  Scotland  USA,None,KevinSharpe59,1288,119446,en,23-03-2017
844912841438191619,Thu Mar 23 14:04:53 +0000 2017,  Philip Hammond confirms that billions will go into #Brexit reserve rather than the #NHS ,0,,893629830,Newcastle Upon Tyne  England,None,tynemouth,295,34563,en,23-03-2017
844912861310799872,Thu Mar 23 14:04:58 +0000 2017,#Brexit-why Junker is wrong &amp; the Movie that explains why Britain has to leave the EU  ,0,,119161370,USA,None,saul42,55634,378584,en,23-03-2017
844912861692485632,Thu Mar 23 14:04:58 +0000 2017,'Fragile' economic growth while #Brexit and #indyref uncertainties persist  warns Fraser of Allander //t.co/pnT1J0039s,0,,817045343141498883,Scotland,None,DavidHFS,475,105,en,23-03-2017
844912865542852609,Thu Mar 23 14:04:59 +0000 2017,It's all a big mistake. Can't we just stop this nonsense?  Cameron never thought the UK would vote for #Brexit. ,0,,606893785,baston england,None,michaelbellam10,435,9027,en,23-03-2017
844912866528497664,Thu Mar 23 14:04:59 +0000 2017,  ....,0,,262105722,Dubai,None,Legatum,1003,1664,en,23-03-2017
844912878121570304,Thu Mar 23 14:05:02 +0000 2017,  Yes: keep making it clear that the march on 25 March is STOP #BREXIT. There are no hard &amp; soft Brexits  there's onl... ,0,,2350648896,Colchester ,None,JulietMEvans,4991,33344,en,23-03-2017
844912880369721345,Thu Mar 23 14:05:03 +0000 2017,Interesting article from  Reporting on Britains #SMEs urged to reduce uncertainty as #Brexit approaches... ,0,,468344939,Lincolnshire  UK,None,CirrusPayHR,1203,925,en,23-03-2017
844912896874332160,Thu Mar 23 14:05:06 +0000 2017,Goldman to add 100s of jobs in Europe ahead of #Brexit as start to move staff out London  @telebusiness @GoldmanSachs,0,,1707508489,Herts  UK,None,execHRservice,1916,2387,en-gb,23-03-2017
844912904742879233,Thu Mar 23 14:05:08 +0000 2017,  We've just launched our report into the challenges facing the creative industries amid #Brexit ,0,,321424416,Berlin and London,None,SimonHunterfilm,408,1754,en,23-03-2017
844912905896284161,Thu Mar 23 14:05:09 +0000 2017,  Not wanting Sharia in my country is NOT racist. I don't want Nazism or Cannibalism either  get it?  #B...,0,,579537888,Kealkil  Co Cork,None,alanahern54,641,5119,en,23-03-2017
844912923491356672,Thu Mar 23 14:05:13 +0000 2017,A ver cuanto tardan los Ingleses en culpar a Europa y a la UE...  #Brexit #malvamos  ,0,,3295208955,Mmmi caaaaassa ,None,JFH_90,158,1948,es,23-03-2017
844912950120996864,Thu Mar 23 14:05:19 +0000 2017,U.S. investment banks scout Frankfurt office space market - Helaba  via @ReutersUK #brexit #frankurt #banking #FTSE,0,,135059707,London,None,ManojTrader,2914,2440,en,23-03-2017
844912951131865091,Thu Mar 23 14:05:19 +0000 2017,#Lean will help your business post #Brexit. 1st consultation is FREE of cost &amp; obligation.  Just call us.,0,,297445799,Nottinghamshire  UK,None,ApplexStephen,1534,13753,en,23-03-2017
844912956697726976,Thu Mar 23 14:05:21 +0000 2017,May suffers 2nd defeat over #Brexit as House of Lords gang up against the masses  ,0,,419081441,New York  USA,None,trend_auditor,49798,337921,en,23-03-2017
844912990591864832,Thu Mar 23 14:05:29 +0000 2017,  Scottish Euroscepticism: More Scots feel more British than 'European'  per Survey.   #Brexit #ScotRef ...,0,,816396836894343171,United States,None,ABCRoosevelt,2699,6347,en,23-03-2017
844913000561696768,Thu Mar 23 14:05:31 +0000 2017,  #cipfasespringconf @GrantThorntonUK  interactive  consideration  of #Brexit -#SWOT analysis  follows Tony Travers.... ,0,,420245678,London & Herts,None,guy_clifton,2440,10283,en,23-03-2017
844913004978327553,Thu Mar 23 14:05:32 +0000 2017,   MLP nous disait ce matin que tous ce passe bien dans le #Brexit et qu'il faut faire pareil.    En effet tout va... ,0,,431564556,Gwada,None,cesairejp,1874,4112,fr,23-03-2017
844913020652457985,Thu Mar 23 14:05:36 +0000 2017,  VIDEO  L'immigration massive est voulue par les technocrates de Bruxelles. #Schengen est un echec t... ,0,,454974824,Paris  France,None,GASPARDSylvia,1962,6296,fr,23-03-2017
844913034216771584,Thu Mar 23 14:05:39 +0000 2017,  Les rivieres de sang qu'annoncait #EnochPowell il y a 50 ans se deversent maintenant sur l'#Europe. Et le #Brexit n... ,0,,1719419203,Nantes Britanny France Europe,None,bbidoill,5073,253320,fr,23-03-2017
844913061685284864,Thu Mar 23 14:05:46 +0000 2017,  Should the Labour Party oppose Brexit? #brexit #EU  Please RETWEET POLL after you have voted.,0,,209122082,Kingston upon Hull,None,JanieSu,215,16945,en,23-03-2017
844913067020468224,Thu Mar 23 14:05:47 +0000 2017,Things #brexit can't buy: British born&amp;bred terrorists,0,,2160676080,London,None,shortsontap,2081,3786,en,23-03-2017
844913085529968640,Thu Mar 23 14:05:51 +0000 2017, grattongirl  fpcfreshtalk: Theresa May insists Dover and Kent ports will be ready for #Brexit ... ,0,,3158800911,United Kingdom,None,SuccessBritain,4977,28886,en-gb,23-03-2017
844913093159374849,Thu Mar 23 14:05:53 +0000 2017,  not just the #Brexit legislative programme preoccupying Parliament.@instituteforgov @_RobBuck on Parly inquiry mani... ,0,,36996491,London  England,None,cameronpenny,2311,10304,en,23-03-2017
844913123350007809,Thu Mar 23 14:06:00 +0000 2017,  Sorry #Brexit bigots - attacker was one of you ,0,,801402538150993920,United States of America,None,rosemhook,4992,6608,en,23-03-2017
844913178777702400,Thu Mar 23 14:06:14 +0000 2017,  U.S. investment banks scout Frankfurt office space market - Helaba  via @ReutersUK #brexit #frankur...,0,,777882739232169984,City of London  London,None,lontradnews,2646,3211,en-gb,23-03-2017
844913210113306624,Thu Mar 23 14:06:21 +0000 2017,Thanks //t.co/QYr9kkKIFC,0,,283592330,Scotland  United Kingdom,None,ChrisCathrine,914,34915,en,23-03-2017
844913246427631616,Thu Mar 23 14:06:30 +0000 2017,  Hear hear! Baroness Morgan tells @UKHouseofLords that support for science will be vital to the success of a post-Br... ,0,,234525572,Washington  DC,None,DrBethanyJohns,239,2334,en,23-03-2017
844913248050798593,Thu Mar 23 14:06:30 +0000 2017,  Theresa May reve d'une Grande-Bretagne mondiale. Avec le depart de l'Ecosse  ce ne sera meme plus une Grande Bretagne...,0,,716663018793394176,Terre  Univers,None,Regards_Europe,97,2130,fr,23-03-2017
844913249468473346,Thu Mar 23 14:06:31 +0000 2017,  VIDEO  L'immigration massive est voulue par les technocrates de Bruxelles. #Schengen est un echec t... ,0,,306639488,Costa Rica,None,MatthiasTwit,1749,28375,fr,23-03-2017
844913266279305216,Thu Mar 23 14:06:35 +0000 2017,  EU official body of Local Regional elected members votes motion calling UK&amp;EU negotiations on Councils joining some EU pro...,0,,294721880,Barrhead  East Renfrewshire,None,antbuc1,288,2543,en,23-03-2017
844913280007245830,Thu Mar 23 14:06:38 +0000 2017,#Business booming in the #UK following #Brexit vote-naysayers listen-you were wrong ,0,,119161370,USA,None,saul42,55634,378589,en,23-03-2017
844913284423860224,Thu Mar 23 14:06:39 +0000 2017,  EU officials say airlines will need to move base &amp; majority of shareholders to fly routes within Europe  ...,0,,316797199,Bracknell UK,None,TerryEnga,92,33217,en,23-03-2017
844913366720299009,Thu Mar 23 14:06:59 +0000 2017,  UK LGBT hate crimes have gone up 147% since #Brexit (and LGBT people accessing mental health services has gone up 200%) #E...,0,,190383002,London  England,None,davidpjbufton,2560,6159,en,23-03-2017
844913368376991746,Thu Mar 23 14:06:59 +0000 2017,No free trade deal without freedom of movement #Brexit  ,0,,301426952,Reading  UK,None,ArttuRajantie,355,2883,en,23-03-2017
844913378862796802,Thu Mar 23 14:07:01 +0000 2017,#EUTalk #Brexit ?  La presse tabloid a aussi joue un role non-negligeable en entretenant le sentiment anti-europeen. @HuberdeauPh,0,,21001033,France,None,touteleurope,1833,22404,fr,23-03-2017
844913408487161856,Thu Mar 23 14:07:08 +0000 2017,#Brexit Drs of Gloom kicking themselves as their predictions have all been wrong  ,0,,419081441,New York  USA,None,trend_auditor,49798,337928,en,23-03-2017
844913412765298688,Thu Mar 23 14:07:09 +0000 2017,  How will leaving the #EU affect #Scottish sea #fisheries? Find out more in this #SPICeBriefing... ,0,,187686801,Orkney Scotland ,None,FionaGrahame,450,26741,en,23-03-2017
844913419736301570,Thu Mar 23 14:07:11 +0000 2017,  You fear the verdict of the Scottish people. You don't want them to have a say on where we go now. Why? You said... ,0,,2602051168,Livingston,None,b12snp,3188,73124,en,23-03-2017
844913433430675456,Thu Mar 23 14:07:14 +0000 2017,.  Makes sense post #Brexit.,0,,128370270,Planet Earth (mainly) #Neuland,None,Lars9596,38303,134365,en,23-03-2017
844913454838398976,Thu Mar 23 14:07:20 +0000 2017,  Truck queues at #Dover. @FT reports price of #Brexit for Kent people pollution congestion &amp; lost jobs @EK_EuropeanMove @...,0,,45858392,Manchester,None,AgiBergman,930,1383,en,23-03-2017
844913488992649217,Thu Mar 23 14:07:28 +0000 2017,  #Figra2017 Pourquoi les medias se trompent-ils ? #Trump #Fillon #brexit On en parle samedi 25/03 a 11h... ,0,,4365482781,Miami  FL,None,JackBirdie33,169,10979,en,23-03-2017
844913547012460545,Thu Mar 23 14:07:41 +0000 2017,  Philip Hammond confirms that billions will go into #Brexit reserve rather than the #NHS ,0,,2350648896,Colchester ,None,JulietMEvans,4991,33348,en,23-03-2017
844913547054366721,Thu Mar 23 14:07:42 +0000 2017,Terrorexit Shud b s priority#Brexit,0,,777121940506972161,New Delhi  India,None,anshulg1611,150,877,en,23-03-2017
844913562418077696,Thu Mar 23 14:07:45 +0000 2017,  Young people should not be scared by talks of a hard #Brexit... -  @pepmaio #brexitwatch #millenn...,0,,2402307408,Manchester  Barcellona P.G.,None,pepmaio,754,1019,it,23-03-2017
844913566432026624,Thu Mar 23 14:07:46 +0000 2017,  Prezes #PiS J. #Kaczynski w #Londyn: Polska zauje decyzji Brytyjczykow o #Brexit  chcemy aby Wlk. Brytania utrzymaa scise...,0,,147238009,Polska,None,AC_Sobol,609,36438,pl,23-03-2017
844913566855639042,Thu Mar 23 14:07:46 +0000 2017,  Unite for Europe - National March to Parliament  March 25th 2017 #Brexit #London ...,0,,2350648896,Colchester ,None,JulietMEvans,4991,33349,en,23-03-2017
844913571020623872,Thu Mar 23 14:07:47 +0000 2017,  Defeating #terror in #EU without defeating #terrorism in #MiddleEast is like filling a bucket with holes! #USA #Arab #...,0,,2895740975,worldwide,None,AbeerDaghstani,1311,2473,en,23-03-2017
844913576611663872,Thu Mar 23 14:07:49 +0000 2017,  Whistleblower #DennisMontgomery Informed Us About #TheHammer#MAGA #pedogate #AmericaFirst #DrainTheSwamp... ,0,,3142652013,Earth,None,hugtheworld35,860,6993,en,23-03-2017
844913590985469952,Thu Mar 23 14:07:52 +0000 2017,Poznajcie Brytyjczykow  ktorzy zmieniaja swiat - UK  w dobie #Brexit  takimi plakatami poprawia sobie wizerunek w... ,0,,4044862769,Warszawa  Mazowieckie,None,Bart_Wielinski,996,31551,pl,23-03-2017
844913604872880129,Thu Mar 23 14:07:55 +0000 2017,  Tory MPs 'appalled and betrayed' over May's handling of #Brexit ,0,,187516575,England  Scotland  USA,None,KevinSharpe59,1287,119451,en,23-03-2017
844913613622140930,Thu Mar 23 14:07:57 +0000 2017,  VIDEO  L'immigration massive est voulue par les technocrates de Bruxelles. #Schengen est un echec t... ,0,,726672788,   20260 Calvi 2B,None,SchutzGege216w1,801,18922,fr,23-03-2017
844913620769292288,Thu Mar 23 14:07:59 +0000 2017,Do wish people would start fighting an optimistic case for post #Brexit instead of moaning. It's going to happen. Make the best of it,0,,35472980,London  UK,None,MattHemes,2072,5553,en,23-03-2017
844913626985070592,Thu Mar 23 14:08:01 +0000 2017,  twitter shadow blocking #Nunes #ComeyHearing #FBI #DNC #GOP #TheHammer #Vault7 #obamagate #brexit #trump #maga ... ,0,,2999770351,Bakersfield  CA,None,kernnotary,2580,8363,en,23-03-2017
844913630680371202,Thu Mar 23 14:08:01 +0000 2017,  #Brexit - what are the implications for recruitment firms? Read in the latest edition of our Brexit Journal --&gt;&gt;... ,0,,278928673,Ahmedabad,None,yashlodhiya,160,708,en,23-03-2017
844913643535917056,Thu Mar 23 14:08:05 +0000 2017,In //t.co/uQtZVqVB1W,0,,19011697,London,None,LegatumInst,9449,11631,en,23-03-2017
844913652792741893,Thu Mar 23 14:08:07 +0000 2017,#EUTalk #Brexit Les difficultes traversees recemment par l'UE n'ont pas incite non plus les Britanniques a rester dans l'UE. @HuberdeauPh,0,,21001033,France,None,touteleurope,1833,22405,fr,23-03-2017
844913687752294400,Thu Mar 23 14:08:15 +0000 2017,They did with #Brexit &amp; with //t.co/FiTkBPCrfA,0,,379732614,united kingdom,None,TonyJohnson36,8535,78659,en,23-03-2017
844913692810657792,Thu Mar 23 14:08:16 +0000 2017,@NicolaSturgeon U knew #Brexit was an option when you campaigned for independence. The people knew. Everyone knew. Why can't you let it lie?,0,,84136171,Santa Cruz de Tenerife  Spain,None,RussellSHammond,470,80,en,23-03-2017
844913710439239680,Thu Mar 23 14:08:20 +0000 2017,  Loretta Plead The Fifth Lynch SIGNED Off On #TheHammer #MAGA #LockHerUp #pedogate #AmericaFirst #ObamaGate... ,0,,3241007092,New York  USA,None,USAloveGOD,4998,3203,en,23-03-2017
844913729514954754,Thu Mar 23 14:08:25 +0000 2017,EY Partner &amp; RICS President ... ,0,,573922613,United Kingdom,None,donaldforsyth,77,2119,en,23-03-2017
844913739203776512,Thu Mar 23 14:08:27 +0000 2017,  Thanks @DonaldTroosers. Seems an odd analysis given e.g. Scottish Social Attitudes Survey trends. #ScotRef #Brexit https...,0,,219425028,Scotland  United Kingdom,None,StillYesScot,4533,82218,en,23-03-2017
844913743351963649,Thu Mar 23 14:08:28 +0000 2017,Terrorexit shud be d priority#Brexit,0,,777121940506972161,New Delhi  India,None,anshulg1611,150,877,en,23-03-2017
844913749962166274,Thu Mar 23 14:08:30 +0000 2017,  Would Russia like to see more Brexits? Yes  says FBI Director James Comey #Brexit #UKIP #Putin #Trump ...,0,,2318979313,London  England,None,City_Livery_SM,1373,6728,en,23-03-2017
844913783852224512,Thu Mar 23 14:08:38 +0000 2017,  Freedom Watch &amp; Whistleblower #Dennis Montgomery PROOF#TheHammer #Crowdstrike #DNC #MAGA #pedogate  #cdnpoli... ,0,,513873998,SHartsville  SC,None,BIGSHOW401,5000,234038,en,23-03-2017
844913790076567553,Thu Mar 23 14:08:39 +0000 2017,  #Britain reaping benefits of #Brexit; Manufacturing activity surges to highest level in 25 years ,0,,1579922448,Granollers,None,BiureRaich,2723,30296,ca,23-03-2017
844913795252305920,Thu Mar 23 14:08:41 +0000 2017,  Euratom is betrayed for the sake of hard Brexit  risking our nuclear industry via //t....,0,,2350648896,Colchester ,None,JulietMEvans,4991,33352,en,23-03-2017
844913809143873536,Thu Mar 23 14:08:44 +0000 2017,Is digital government a lower priority with #brexit and Teresa May than it was with David Cameron? @GSA_UK,0,,2842576481,London  England,None,marco_pisano,58,242,en,23-03-2017
844913810041376771,Thu Mar 23 14:08:44 +0000 2017,  Exactly! #ThursdayThoughts ,0,,2849074765,Winnipeg  Manitoba,None,Allard34Dave,103,1300,en,23-03-2017
844913813799534593,Thu Mar 23 14:08:45 +0000 2017,  Tories: you're not reporting any of the benefits of #Brexit. BBC: tell us what they are and we'll report them. Tories: Bre...,0,,797885384810237954,Manchester  England,None,mcrbxl,110,86,en-gb,23-03-2017
844913831235215360,Thu Mar 23 14:08:49 +0000 2017,  ....,0,,15157283,Wycombe  UK,None,SteveBakerHW,1773,24783,en,23-03-2017
844913845281939456,Thu Mar 23 14:08:53 +0000 2017,@lbcbreaking #BREXIT,0,,578109017,LONDON,None,MrMML1,598,1143,en,23-03-2017
844913875166355456,Thu Mar 23 14:09:00 +0000 2017,What effect will #Brexit have on #London House Prices?  ,0,,586440256,London,None,propertyDvision,1917,9961,en,23-03-2017
844913882460246016,Thu Mar 23 14:09:01 +0000 2017,Read why //t.co/ijwHoGT4to #FrenchProperty... ,0,,80031963,All over France,None,FrenchEntree,3214,8599,en,23-03-2017
844913895248683008,Thu Mar 23 14:09:05 +0000 2017,  Loretta Plead The Fifth Lynch SIGNED Off On #TheHammer #MAGA #LockHerUp #pedogate #AmericaFirst #ObamaGate... ,0,,741039107439202304,Kingsport  TN,None,LadyLibertyWins,3493,18933,en,23-03-2017
844913935631441922,Thu Mar 23 14:09:14 +0000 2017,via FrenchEntree:  Read why LesBonsVoisins expects business as usual in France after #Brexit  #FrenchProperty #holi...,0,,1277295324,All over France,None,FranceMediaG,226,3730,en,23-03-2017
844913956590440449,Thu Mar 23 14:09:19 +0000 2017,  Meeting @DavidJonesMP @DexEUgov today to discuss @britishchambers practical priorities for biz in forthcoming #Brexit negotiat...,0,,159042438,Sussex,None,SussexChamber,5585,7749,en,23-03-2017
844913958859493376,Thu Mar 23 14:09:20 +0000 2017,  NEW International Relations talk added to #ICEOpenDay programme. @carinaoreilly 'Britain in the world after #Brexit... ,0,,332220269,Cambridge UK,None,CamTourGuide,4451,37952,en,23-03-2017
844913960730152961,Thu Mar 23 14:09:20 +0000 2017,  Do you want more Mosques in your country or neighbourhood ??   #britainfirst #brexit #americafirst #immigrants #refugees...,0,,802046550289608704,United States,None,PellaRandy,5,1566,en,23-03-2017
844913976345608192,Thu Mar 23 14:09:24 +0000 2017,  Love Europe  hate EU is like saying I prefer Europe when it had trade barriers  rampant nationalism &amp; constant warfare...,0,,351630233,Kent  England,None,VeroVero777,1029,48059,en,23-03-2017
844913978312724480,Thu Mar 23 14:09:24 +0000 2017,  You fear the verdict of the Scottish people. You don't want them to have a say on where we go now. Why? You said... ,0,,411047090,Fife  Scotland,None,Rossmatthews86,4283,92243,en,23-03-2017
844913983857577984,Thu Mar 23 14:09:26 +0000 2017,  London attack won't delay start of #Brexit process - PM May's spokesman ,0,,1476028855,USA,None,Headlines4You,4019,173183,en,23-03-2017
844913989276618752,Thu Mar 23 14:09:27 +0000 2017,  La Pologne prefere son zloty a l'#euro apres le #Brexit et les  possibles #Italexit #Grexit  sale temps pr l'euro! htt...,0,,816245128088186880,Merignac  France,None,CarolineCeaux,42,1610,fr,23-03-2017
844914022025711616,Thu Mar 23 14:09:35 +0000 2017,  THIS NEEDS  FAR AND WIDE. LYING SPINELESS GIT. TIME TO TAKE BACK CONTROL #VoteLeave #Brexit ,0,,32985107,Keystone Heights  Florida,None,pwilcox1,364,20863,en,23-03-2017
844914031571976192,Thu Mar 23 14:09:37 +0000 2017,  Sojusz z UK bedzie dla Polski samobojstwem w UE. #Kaczynski widzi siebie w roli lokaja Anglikow  w Brukseli bedzie... ,0,,577260825,UK,None,tadmar123,464,2585,en,23-03-2017
844914033014837248,Thu Mar 23 14:09:37 +0000 2017,  Philip Hammond confirms that billions will go into #Brexit reserve rather than the #NHS ,0,,802956518828154881,United Kingdom,None,RH_Pride,1761,8216,en,23-03-2017
844914042154168321,Thu Mar 23 14:09:40 +0000 2017,  You fear the verdict of the Scottish people. You don't want them to have a say on where we go now. Why? You said... ,0,,131786636,Isle of Skye /Sutherland  ,None,YES2ForScotland,974,132483,en,23-03-2017
844914057643769857,Thu Mar 23 14:09:43 +0000 2017,  That's not exactly the line down here...Tories can't name one power expected to return...#ScotRef #Brexit ...,0,,2347123955,Edinburgh,None,GillianSproule,2019,21368,en,23-03-2017
844914062764986368,Thu Mar 23 14:09:44 +0000 2017,  Then UK sends a huge amount of money to the EU No we don't! We make billions in trade back though! #Brexit #LeaveL... https://...,0,,721280020199665664,Europe,None,Insinuare,1793,21697,en-gb,23-03-2017
844914077038186497,Thu Mar 23 14:09:48 +0000 2017,May suffers 2nd defeat over #Brexit as House of Lords gang up against the masses  ,0,,838295887206051841,The Netherlands,None,katyatrendtrade,4898,27795,en,23-03-2017
844914088056631296,Thu Mar 23 14:09:50 +0000 2017,#Brexit Drs of Gloom kicking themselves as their predictions have all been wrong  ,0,,838295887206051841,The Netherlands,None,katyatrendtrade,4898,27802,en,23-03-2017
844914103542013952,Thu Mar 23 14:09:54 +0000 2017,. 'inequality is at the root of people's anger  affecting #brexit vote' #postindconf,0,,1603606934,Darfield  UK,None,gabywolferink,1081,3965,en,23-03-2017
844914111725158401,Thu Mar 23 14:09:56 +0000 2017,  'Financial Times' situa a Francfort a la cabeza por hacerse con el liderazgo financiero de Londres tras el #Brexit... ,0,,513271985,Malaga,None,Laura_Soprano,2733,20939,es,23-03-2017
844914131320946688,Thu Mar 23 14:10:01 +0000 2017,Pre-Brexit 'sweet spot' for exporters unlikely to last  warns Bank deputy ,0,,85343892,London  UK,None,AOLdotUK,680,9968,en,23-03-2017
844914135397732353,Thu Mar 23 14:10:02 +0000 2017,#Brexit,0,,774247533359104003,Osterreich,None,bereitsvergebe1,86,3609,de,23-03-2017
844914133246115840,Thu Mar 23 14:10:01 +0000 2017,Here's the impact #Brexit could have on the UK fashion industry ,0,,166141649,Yahoo! HQ  London,None,YahooStyleUK,12376,49384,en,23-03-2017
844914150748946432,Thu Mar 23 14:10:05 +0000 2017,Brexit has yet to be triggered but the poor are already suffering #Brexit,0,,833696488739975168,Worcester  England,None,charlieh088,194,12649,en,23-03-2017
844914164917260296,Thu Mar 23 14:10:09 +0000 2017,#Retail Ireland report highlights challenges from #Brexit and online stores. ,0,,241514626,sales@esmmagazine.com,None,esm_magazine,4485,17612,en,23-03-2017
844914166725033984,Thu Mar 23 14:10:09 +0000 2017,  Scottish Euroscepticism: More Scots feel more British than 'European'  per Survey.   #Brexit #ScotRef ...,0,,388330222,United States,None,AlexanderZeBoom,4998,106272,en,23-03-2017
844914195007229952,Thu Mar 23 14:10:16 +0000 2017,....Could be construed as Terrorism  #justsayin  #IanUranus #CAI ,0,,2165260069,Cambridge  England,None,LiveTonightTV,3,31145,en-gb,23-03-2017
844914202766708741,Thu Mar 23 14:10:18 +0000 2017, #EU4ME #StopBrexit #MarchforEurope 25th March #BrexitIsAPoliticalChoice serving interests of the 1% //t.co/k30HuzxpG4,0,,1242631568,Lambeth  London,None,AngieMeader,7794,85486,en,23-03-2017
844914209813082113,Thu Mar 23 14:10:20 +0000 2017,May suffers 2nd defeat over #Brexit as House of Lords gang up against the masses  ,0,,840630894557827072, Switzerland,None,Trendinvesting1,3873,17501,en,23-03-2017
844914210710704128,Thu Mar 23 14:10:20 +0000 2017,  7% of #UKIP voters think #Brexit was wrong. It's pretty much their only policy.  *bangs head against wall  repeated... ,0,,316797199,Bracknell UK,None,TerryEnga,92,33220,en,23-03-2017
844914221523570688,Thu Mar 23 14:10:22 +0000 2017,#Brexit Drs of Gloom kicking themselves as their predictions have all been wrong  ,0,,840630894557827072, Switzerland,None,Trendinvesting1,3873,17508,en,23-03-2017
844914230755299329,Thu Mar 23 14:10:25 +0000 2017,  Then UK sends a huge amount of money to the EU No we don't! We make billions in trade back though! #Brexit #LeaveL... https://...,0,,803884805846863872,United Kingdom,None,AsBrexit,426,1561,en,23-03-2017
844914252339171330,Thu Mar 23 14:10:30 +0000 2017,  Then UK sends a huge amount of money to the EU No we don't! We make billions in trade back though! #Brexit #LeaveL... https://...,0,,2347123955,Edinburgh,None,GillianSproule,2019,21369,en,23-03-2017
844914273826590720,Thu Mar 23 14:10:35 +0000 2017,  i don't often swear but May is talking total bollocks. Or to put it another way lying through her teeth. (And her a... ,0,,887543941,lichfield  staffs,None,iancassidy1,1745,4542,en,23-03-2017
844914281552510978,Thu Mar 23 14:10:37 +0000 2017,@KevchenYT #brexit,0,,3379069569,Apfelland,None,LeonhatSpass,37,849,de,23-03-2017
